Date/time,C1_Anem NRG 135 Deg-150m;wind_speed;Avg,C1_Anem NRG 135 Deg-150m;wind_speed;Max,C1_Anem NRG 135 Deg-150m;wind_speed;Min,C1_Anem NRG 135 Deg-150m;wind_speed;StdDev,C1_Anem NRG 135 Deg-150m;wind_speed;Count,C2_Anem NRG 315 Deg-150m;wind_speed;Avg,C2_Anem NRG 315 Deg-150m;wind_speed;Max,C2_Anem NRG 315 Deg-150m;wind_speed;Min,C2_Anem NRG 315 Deg-150m;wind_speed;StdDev,C2_Anem NRG 315 Deg-150m;wind_speed;Count,C3_Anem NRG 135 Deg-120m;wind_speed;Avg,C3_Anem NRG 135 Deg-120m;wind_speed;Max,C3_Anem NRG 135 Deg-120m;wind_speed;Min,C3_Anem NRG 135 Deg-120m;wind_speed;StdDev,C3_Anem NRG 135 Deg-120m;wind_speed;Count,C4_Anem NRG 135 Deg-100m;wind_speed;Avg,C4_Anem NRG 135 Deg-100m;wind_speed;Max,C4_Anem NRG 135 Deg-100m;wind_speed;Min,C4_Anem NRG 135 Deg-100m;wind_speed;StdDev,C4_Anem NRG 135 Deg-100m;wind_speed;Count,C5_Anem NRG 135 Deg-80m;wind_speed;Avg,C5_Anem NRG 135 Deg-80m;wind_speed;Max,C5_Anem NRG 135 Deg-80m;wind_speed;Min,C5_Anem NRG 135 Deg-80m;wind_speed;StdDev,C5_Anem NRG 135 Deg-80m;wind_speed;Count,C6_Anem NRG 135 Deg-50m;wind_speed;Avg,C6_Anem NRG 135 Deg-50m;wind_speed;Max,C6_Anem NRG 135 Deg-50m;wind_speed;Min,C6_Anem NRG 135 Deg-50m;wind_speed;StdDev,C6_Anem NRG 135 Deg-50m;wind_speed;Count,Label -C7_Anem NRG 135 Deg-30m;wind_speed;Avg,Label -C7_Anem NRG 135 Deg-30m;wind_speed;Max,Label -C7_Anem NRG 135 Deg-30m;wind_speed;Min,Label -C7_Anem NRG 135 Deg-30m;wind_speed;StdDev,Label -C7_Anem NRG 135 Deg-30m;wind_speed;Count,Label -C8_Anem NRG 135 Deg-10m;wind_speed;Avg,Label -C8_Anem NRG 135 Deg-10m;wind_speed;Max,Label -C8_Anem NRG 135 Deg-10m;wind_speed;Min,Label -C8_Anem NRG 135 Deg-10m;wind_speed;StdDev,Label -C8_Anem NRG 135 Deg-10m;wind_speed;Count,A1_Wind Vane 315 Deg -146m;wind_direction;Avg,A1_Wind Vane 315 Deg -146m;wind_direction;StdDev,A1_Wind Vane 315 Deg -146m;wind_direction;Count,A2_Wind Vane 315 Deg-118m;wind_direction;Avg,A2_Wind Vane 315 Deg-118m;wind_direction;StdDev,A2_Wind Vane 315 Deg-118m;wind_direction;Count,Wind vane 315Deg -98m;wind_direction;Avg,Wind vane 315Deg -98m;wind_direction;StdDev,Wind vane 315Deg -98m;wind_direction;Count,A9Wind Vane315 Deg-48m;wind_direction;Avg,A9Wind Vane315 Deg-48m;wind_direction;StdDev,A9Wind Vane315 Deg-48m;wind_direction;Count,A3.A4_Temp.A and Humidity # Galltec-120m;humidity;Avg,A3.A4_Temp.A and Humidity # Galltec-120m;humidity;Max,A3.A4_Temp.A and Humidity # Galltec-120m;humidity;Min,A3.A4_Temp.A and Humidity # Galltec-120m;humidity;StdDev,A3.A4_Temp.A and Humidity # Galltec-120m;humidity;Count,A5.A6_Temp.B and Humidity # Galltec-10m;humidity;Avg,A5.A6_Temp.B and Humidity # Galltec-10m;humidity;Max,A5.A6_Temp.B and Humidity # Galltec-10m;humidity;Min,A5.A6_Temp.B and Humidity # Galltec-10m;humidity;StdDev,A5.A6_Temp.B and Humidity # Galltec-10m;humidity;Count,A3.A4_Temp.A and Humidity # Galltec-120m;temperature;Avg,A3.A4_Temp.A and Humidity # Galltec-120m;temperature;Max,A3.A4_Temp.A and Humidity # Galltec-120m;temperature;Min,A3.A4_Temp.A and Humidity # Galltec-120m;temperature;StdDev,A3.A4_Temp.A and Humidity # Galltec-120m;temperature;Count,A5.A6_Temp.B and Humidity # Galltec-10m;temperature;Avg,A5.A6_Temp.B and Humidity # Galltec-10m;temperature;Max,A5.A6_Temp.B and Humidity # Galltec-10m;temperature;Min,A5.A6_Temp.B and Humidity # Galltec-10m;temperature;StdDev,A5.A6_Temp.B and Humidity # Galltec-10m;temperature;Count,A7_NRG #BP65-120m;air_pressure;Avg,A7_NRG #BP65-120m;air_pressure;Max,A7_NRG #BP65-120m;air_pressure;Min,A7_NRG #BP65-120m;air_pressure;StdDev,A7_NRG #BP65-120m;air_pressure;Count,A10 NRG BP65 Barometer10m;air_pressure;Avg,A10 NRG BP65 Barometer10m;air_pressure;Max,A10 NRG BP65 Barometer10m;air_pressure;Min,A10 NRG BP65 Barometer10m;air_pressure;StdDev,A10 NRG BP65 Barometer10m;air_pressure;Count,Solar Sensor;solar_irradiance;Avg,Solar Sensor;solar_irradiance;Max,Solar Sensor;solar_irradiance;Min,Solar Sensor;solar_irradiance;StdDev,Solar Sensor;solar_irradiance;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A1;Count,A2;Avg,A2;Max,A2;Min,A2;StdDev,A2;Count,A3;Avg,A3;Max,A3;Min,A3;StdDev,A3;Count,A4;Avg,A4;Max,A4;Min,A4;StdDev,A4;Count,A5;Avg,A5;Max,A5;Min,A5;StdDev,A5;Count,A6;Avg,A6;Max,A6;Min,A6;StdDev,A6;Count,A7;Avg,A7;Max,A7;Min,A7;StdDev,A7;Count,A8;Avg,A8;Max,A8;Min,A8;StdDev,A8;Count,A9;Avg,A9;Max,A9;Min,A9;StdDev,A9;Count,A10;Avg,A10;Max,A10;Min,A10;StdDev,A10;Count,A11;Avg,A11;Max,A11;Min,A11;StdDev,A11;Count,C1;Avg,C1;Max,C1;Min,C1;StdDev,C1;Count,C2;Avg,C2;Max,C2;Min,C2;StdDev,C2;Count,C3;Avg,C3;Max,C3;Min,C3;StdDev,C3;Count,C4;Avg,C4;Max,C4;Min,C4;StdDev,C4;Count,C5;Avg,C5;Max,C5;Min,C5;StdDev,C5;Count,C6;Avg,C6;Max,C6;Min,C6;StdDev,C6;Count,C7;Avg,C7;Max,C7;Min,C7;StdDev,C7;Count,C8;Avg,C8;Max,C8;Min,C8;StdDev,C8;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T;Avg,addr
2026-07-07 04:40:00,12.894,14.8,11.0,0.721,600,13.007,14.8,11.0,0.754,600,11.939,14.0,9.5,0.797,600,11.496,14.0,9.5,0.810,600,10.793,13.3,8.7,0.824,600,9.553,12.5,5.7,1.152,600,8.101,11.7,4.2,1.265,600,5.578,9.5,0.4,1.307,600,200.9057,2.8873,600,199.0538,3.4802,600,200.7106,3.9156,600,200.5400,6.0084,600,91.9958,92.25,91.78,0.0915,600,88.7621,88.89,88.66,0.0516,600,27.79234,27.806,27.759,0.00995,600,27.75745,27.766,27.746,0.00329,600,988.6773,990.16,987.95,0.2651,600,999.2885,999.49,999.00,0.0713,600,1.0057,1.18,0.97,0.0343,600,1.668390,1.7255,1.6046,0.019552,600,1.657708,1.7399,1.5821,0.023533,600,0.5779234,0.57806,0.57759,0.0000995,600,0.919958,0.9225,0.9178,0.000915,600,0.5775745,0.57766,0.57746,0.0000329,600,0.887621,0.8889,0.8866,0.000516,600,2.025198,2.0313,2.0222,0.001087,600,1.670168,1.7433,1.5747,0.026588,600,1.668214,1.8651,1.5267,0.040713,600,2.068705,2.0695,2.0675,0.000292,600,0.0006286,0.00074,0.00060,0.0000214,600,16.53,19,14,0.95,600,16.69,19,14,0.99,600,15.24,18,12,1.05,600,14.66,18,12,1.06,600,13.72,17,11,1.08,600,12.08,16,7,1.52,600,10.21,15,5,1.67,600,6.80,12,0,1.73,600,12.9271,12.99,12.88,22.05,26,20,28.11,347163
2026-07-07 04:50:00,13.651,15.5,11.7,0.752,600,13.720,15.5,11.0,0.778,600,12.832,14.8,10.2,0.880,600,12.363,14.8,9.5,0.921,600,11.431,14.1,8.7,0.937,600,10.013,13.3,6.5,1.181,600,8.328,12.5,4.2,1.417,600,5.417,9.5,0.4,1.392,600,201.2166,2.5436,600,199.6565,3.2216,600,201.2735,3.5157,600,201.0681,5.5337,600,92.2965,92.45,92.18,0.0556,600,88.8997,89.03,88.79,0.0556,600,27.78139,27.827,27.739,0.03097,600,27.73772,27.756,27.719,0.00842,600,988.6594,990.08,988.11,0.2278,600,999.2996,999.58,999.00,0.0755,600,1.0048,1.18,0.97,0.0381,600,1.670492,1.7214,1.6070,0.017223,600,1.661778,1.7339,1.5815,0.021783,600,0.5778139,0.57827,0.57739,0.0003097,600,0.922965,0.9245,0.9218,0.000556,600,0.5773772,0.57756,0.57719,0.0000842,600,0.888997,0.8903,0.8879,0.000556,600,2.025125,2.0309,2.0229,0.000934,600,1.673989,1.7533,1.6070,0.023870,600,1.671748,1.8013,1.5459,0.037483,600,2.068750,2.0699,2.0675,0.000310,600,0.0006280,0.00074,0.00060,0.0000238,600,17.52,20,15,0.99,600,17.63,20,14,1.03,600,16.41,19,13,1.16,600,15.79,19,12,1.21,600,14.56,18,11,1.23,600,12.69,17,8,1.56,600,10.51,16,5,1.87,600,6.59,12,0,1.84,600,12.9255,12.99,12.88,22.06,24,20,28.11,347240
2026-07-07 05:00:00,12.682,14.8,9.4,0.845,600,12.742,14.8,10.2,0.881,600,11.907,14.0,9.5,0.808,600,11.461,14.0,8.7,0.971,600,10.587,13.3,8.0,0.963,600,9.319,11.8,5.7,0.990,600,7.945,11.0,4.9,1.124,600,5.422,9.5,0.4,1.315,600,202.5991,3.4385,600,201.0811,3.7648,600,202.8154,4.3275,600,203.1175,6.5060,600,92.4453,92.58,92.21,0.1007,600,88.9529,89.03,88.82,0.0632,600,27.77973,27.816,27.763,0.01398,600,27.74902,27.763,27.736,0.00643,600,988.7202,990.00,988.11,0.2818,600,999.3713,999.66,999.17,0.0772,600,1.0084,1.18,0.97,0.0368,600,1.679848,1.7755,1.6170,0.023288,600,1.671400,1.7513,1.5882,0.025458,600,0.5777973,0.57816,0.57763,0.0001398,600,0.924453,0.9258,0.9221,0.001007,600,0.5774902,0.57763,0.57736,0.0000643,600,0.889529,0.8903,0.8882,0.000632,600,2.025374,2.0306,2.0229,0.001155,600,1.684451,1.7728,1.5986,0.029386,600,1.685625,1.8443,1.5680,0.044072,600,2.069044,2.0702,2.0682,0.000316,600,0.0006303,0.00074,0.00060,0.0000230,600,16.25,19,12,1.11,600,16.34,19,13,1.16,600,15.20,18,12,1.06,600,14.61,18,11,1.27,600,13.45,17,10,1.26,600,11.77,15,7,1.31,600,10.00,14,6,1.48,600,6.60,12,0,1.74,600,12.9251,12.99,12.88,22.09,25,17,28.06,347317
2026-07-07 05:10:00,12.705,15.5,11.0,0.802,600,12.692,14.8,11.0,0.822,600,11.970,14.0,9.5,0.809,600,11.656,14.0,8.7,0.885,600,11.017,13.3,8.7,0.766,600,9.857,12.5,6.5,1.092,600,8.182,11.7,4.2,1.587,600,5.924,10.3,0.4,1.418,600,206.3796,3.5979,600,205.5872,4.2776,600,207.1514,4.4002,600,206.9034,6.6216,600,92.6308,92.72,92.55,0.0404,600,88.8504,89.03,88.59,0.1561,600,27.78430,27.816,27.753,0.02099,600,27.77165,27.827,27.746,0.02249,600,988.7435,990.24,988.11,0.2781,600,999.4613,999.82,999.25,0.0942,600,1.4562,2.69,0.97,0.5872,600,1.705417,1.7768,1.6207,0.024367,600,1.701832,1.7822,1.6187,0.028928,600,0.5778430,0.57816,0.57753,0.0002099,600,0.926308,0.9272,0.9255,0.000404,600,0.5777165,0.57827,0.57746,0.0002249,600,0.888504,0.8903,0.8859,0.001561,600,2.025470,2.0316,2.0229,0.001140,600,1.713855,1.8312,1.6123,0.029885,600,1.711186,1.9000,1.5566,0.044880,600,2.069413,2.0709,2.0685,0.000386,600,0.0009101,0.00168,0.00060,0.0003670,600,16.28,20,14,1.05,600,16.27,19,14,1.08,600,15.28,18,12,1.07,600,14.87,18,11,1.16,600,14.01,17,11,1.00,600,12.48,16,8,1.44,600,10.31,15,5,2.09,600,7.26,13,0,1.88,600,12.9253,13.03,12.87,22.12,25,18,28.07,347394
2026-07-07 05:20:00,13.477,16.3,11.0,0.960,600,13.532,16.3,11.7,0.958,600,12.591,14.8,9.5,1.001,600,12.074,14.8,9.5,1.114,600,11.255,14.1,8.0,1.044,600,9.936,12.5,6.5,1.075,600,8.369,12.5,4.9,1.342,600,6.241,11.0,3.5,1.307,600,205.6171,3.1598,600,204.5660,3.9799,600,207.2136,4.5992,600,209.2615,6.3399,600,92.8326,93.09,92.58,0.1317,600,88.9172,89.26,88.56,0.1917,600,27.76425,27.806,27.733,0.02166,600,27.79725,27.830,27.759,0.01987,600,988.8382,989.92,988.36,0.2349,600,999.6006,999.82,999.25,0.0842,600,5.9049,10.42,1.77,2.4243,600,1.700261,1.7644,1.6274,0.021398,600,1.694940,1.7919,1.6003,0.026917,600,0.5776425,0.57806,0.57733,0.0002166,600,0.928326,0.9309,0.9258,0.001317,600,0.5779725,0.57830,0.57759,0.0001987,600,0.889172,0.8926,0.8856,0.001917,600,2.025858,2.0303,2.0239,0.000963,600,1.714284,1.8195,1.6221,0.031234,600,1.727180,1.8732,1.6147,0.042945,600,2.069984,2.0709,2.0685,0.000345,600,0.0036906,0.00651,0.00111,0.0015152,600,17.29,21,14,1.26,600,17.38,21,15,1.26,600,16.09,19,12,1.32,600,15.41,19,12,1.46,600,14.32,18,10,1.37,600,12.59,16,8,1.42,600,10.56,16,6,1.77,600,7.68,14,4,1.73,600,12.9260,12.99,12.88,22.11,26,20,28.05,347471
2026-07-07 05:30:00,14.494,16.3,12.5,0.629,600,14.546,16.3,12.5,0.618,600,13.671,15.6,11.8,0.727,600,13.244,15.6,10.2,0.815,600,12.305,14.8,10.2,0.784,600,11.229,14.0,8.7,0.988,600,9.731,13.3,4.9,1.301,600,6.851,11.0,3.5,1.410,600,205.0688,2.1905,600,202.9948,2.7516,600,204.5202,3.0082,600,205.0757,5.2481,600,93.0651,93.22,92.95,0.0497,600,89.3511,89.43,89.23,0.0489,600,27.76873,27.803,27.749,0.00855,600,27.75114,27.763,27.739,0.00467,600,988.9558,990.24,988.20,0.2869,600,999.7254,999.99,999.33,0.1031,600,18.0724,22.88,10.42,3.8193,600,1.696551,1.7496,1.6446,0.014832,600,1.684323,1.7513,1.6070,0.018607,600,0.5776873,0.57803,0.57749,0.0000855,600,0.930651,0.9322,0.9295,0.000497,600,0.5775114,0.57763,0.57739,0.0000467,600,0.893511,0.8943,0.8923,0.000489,600,2.026340,2.0316,2.0232,0.001176,600,1.696008,1.7926,1.6399,0.020424,600,1.698848,1.8574,1.5559,0.035563,600,2.070496,2.0716,2.0689,0.000423,600,0.0112952,0.01430,0.00651,0.0023870,600,18.63,21,16,0.83,600,18.72,21,16,0.81,600,17.52,20,15,0.96,600,16.95,20,13,1.07,600,15.70,19,13,1.03,600,14.29,18,11,1.30,600,12.36,17,6,1.72,600,8.49,14,4,1.87,600,12.9543,13.03,12.90,22.05,24,20,28.05,347549
2026-07-07 05:40:00,13.977,16.3,11.7,0.675,600,14.010,16.3,11.7,0.668,600,13.256,15.6,11.0,0.686,600,12.904,14.8,10.2,0.738,600,12.136,14.1,10.2,0.742,600,10.731,13.3,8.0,0.996,600,8.692,11.7,4.2,1.261,600,5.940,9.5,2.7,1.287,600,207.5496,2.5103,600,205.2269,2.9255,600,206.1564,3.0364,600,205.1316,5.1595,600,92.7852,93.15,92.28,0.1942,600,89.4365,89.53,89.29,0.0550,600,27.89933,28.021,27.803,0.05264,600,27.77341,27.806,27.756,0.01080,600,989.0372,990.41,988.44,0.2726,600,999.8735,1000.15,999.58,0.0697,600,30.1958,35.34,22.88,3.8997,600,1.713331,1.7768,1.6624,0.016999,600,1.699399,1.7634,1.6382,0.019780,600,0.5789933,0.58021,0.57803,0.0005264,600,0.927852,0.9315,0.9228,0.001942,600,0.5777341,0.57806,0.57756,0.0001080,600,0.894365,0.8953,0.8929,0.000550,600,2.026674,2.0323,2.0242,0.001118,600,1.707100,1.7624,1.6123,0.020616,600,1.699225,1.8010,1.5835,0.034942,600,2.071103,2.0722,2.0699,0.000286,600,0.0188724,0.02209,0.01430,0.0024373,600,17.95,21,15,0.89,600,18.01,21,15,0.88,600,16.97,20,14,0.90,600,16.50,19,13,0.97,600,15.48,18,13,0.97,600,13.63,17,10,1.31,600,10.98,15,5,1.66,600,7.28,12,3,1.70,600,13.0288,13.15,12.95,21.88,25,17,28.08,347626
2026-07-07 05:50:00,12.824,15.5,11.0,0.807,600,12.812,14.8,10.2,0.834,600,11.943,14.0,10.2,0.882,600,11.620,14.0,9.5,0.917,600,11.037,13.3,8.7,0.878,600,10.023,12.5,6.5,1.020,600,8.855,11.7,4.2,1.204,600,6.134,10.3,3.5,1.229,600,210.0577,3.0444,600,208.3438,3.1991,600,209.3403,3.0228,600,207.4278,4.6094,600,91.8871,92.45,91.41,0.2537,600,88.7692,89.29,88.19,0.3355,600,28.09900,28.169,28.018,0.04340,600,27.88188,27.978,27.800,0.05224,600,989.1111,990.49,988.52,0.2541,600,999.9722,1000.23,999.66,0.1025,600,40.8501,45.65,35.29,3.0325,600,1.730298,1.7936,1.6634,0.020616,600,1.720456,1.7829,1.6674,0.021631,600,0.5809900,0.58169,0.58018,0.0004340,600,0.918871,0.9245,0.9141,0.002537,600,0.5788188,0.57978,0.57800,0.0005224,600,0.887692,0.8929,0.8819,0.003355,600,2.026977,2.0326,2.0246,0.001042,600,1.728697,1.7993,1.6620,0.020523,600,1.714756,1.8352,1.5966,0.031225,600,2.071508,2.0726,2.0702,0.000420,600,0.0255313,0.02853,0.02206,0.0018953,600,16.43,20,14,1.06,600,16.43,19,13,1.10,600,15.24,18,13,1.16,600,14.82,18,12,1.20,600,14.04,17,11,1.15,600,12.70,16,8,1.35,600,11.20,15,5,1.59,600,7.54,13,4,1.63,600,13.1392,13.23,13.04,21.65,26,19,28.11,347703
2026-07-07 06:00:00,10.859,13.3,8.7,0.797,600,10.894,13.2,8.7,0.825,600,10.332,12.5,8.0,0.747,600,10.124,12.5,7.9,0.800,600,9.698,11.8,7.2,0.768,600,8.748,11.0,6.5,0.840,600,7.179,9.5,4.2,0.980,600,4.664,8.7,0.4,1.104,600,209.3316,3.4326,600,206.9686,3.5553,600,207.9359,3.3656,600,205.9981,5.4754,600,91.0946,91.58,90.70,0.2394,600,87.7438,88.22,87.18,0.2904,600,28.22335,28.297,28.162,0.03717,600,28.04901,28.129,27.978,0.04605,600,989.4004,990.65,988.85,0.2658,600,1000.1958,1000.40,999.90,0.0855,600,50.8171,55.64,45.49,2.8604,600,1.725386,1.8050,1.6546,0.023245,600,1.711166,1.7819,1.6295,0.024041,600,0.5822335,0.58297,0.58162,0.0003717,600,0.910946,0.9158,0.9070,0.002394,600,0.5804901,0.58129,0.57978,0.0004605,600,0.877438,0.8822,0.8718,0.002904,600,2.028163,2.0333,2.0259,0.001090,600,1.719168,1.7872,1.6446,0.022852,600,1.705097,1.8628,1.5778,0.037099,600,2.072425,2.0732,2.0712,0.000351,600,0.0317607,0.03478,0.02843,0.0017877,600,13.86,17,11,1.05,600,13.90,17,11,1.09,600,13.12,16,10,0.98,600,12.86,16,10,1.05,600,12.28,15,9,1.01,600,11.02,14,8,1.11,600,8.99,12,5,1.29,600,5.59,11,0,1.46,600,13.2801,13.39,13.16,21.45,27,19,28.19,347780
2026-07-07 06:10:00,10.274,13.3,7.9,0.964,600,10.265,13.2,7.9,1.029,600,9.679,12.5,8.0,0.919,600,9.487,11.8,7.2,0.916,600,9.091,11.8,6.4,0.828,600,8.210,10.3,5.7,0.871,600,6.914,8.7,4.2,0.986,600,4.570,8.0,0.4,1.085,600,208.9830,4.2592,600,207.6423,4.3786,600,209.1829,4.4066,600,207.0449,5.5067,600,90.0734,90.74,89.33,0.3687,600,86.3160,87.18,85.53,0.5130,600,28.38761,28.495,28.290,0.06277,600,28.25136,28.384,28.125,0.07805,600,989.5436,990.82,989.01,0.2204,600,1000.3529,1000.64,1000.15,0.0884,600,59.1870,65.80,55.64,3.5146,600,1.723037,1.8507,1.6469,0.028850,600,1.715718,1.8138,1.6399,0.029611,600,0.5838761,0.58495,0.58290,0.0006277,600,0.900734,0.9074,0.8933,0.003687,600,0.5825136,0.58384,0.58125,0.0007805,600,0.863160,0.8718,0.8553,0.005130,600,2.028750,2.0340,2.0266,0.000904,600,1.727629,1.8164,1.6429,0.029923,600,1.712132,1.8248,1.5304,0.037309,600,2.073069,2.0742,2.0722,0.000362,600,0.0369919,0.04112,0.03478,0.0021967,600,13.09,17,10,1.27,600,13.07,17,10,1.36,600,12.26,16,10,1.21,600,12.02,15,9,1.20,600,11.49,15,8,1.09,600,10.31,13,7,1.15,600,8.64,11,5,1.30,600,5.47,10,0,1.44,600,13.4178,13.53,13.32,21.17,23,16,28.41,347857
2026-07-07 06:20:00,12.177,16.3,9.4,1.239,600,12.211,16.3,9.4,1.250,600,11.490,14.8,8.7,1.143,600,11.146,14.8,8.7,1.114,600,10.552,14.1,8.0,1.181,600,9.611,13.3,6.5,1.180,600,8.203,11.7,4.2,1.475,600,5.563,9.5,1.2,1.438,600,209.7154,4.6459,600,208.1637,5.3658,600,209.8634,5.4055,600,207.3104,6.0157,600,88.6156,89.40,87.85,0.4529,600,84.5729,85.60,83.62,0.5713,600,28.63145,28.746,28.495,0.06759,600,28.51964,28.689,28.384,0.08992,600,989.5530,990.82,989.01,0.2833,600,1000.3865,1000.56,1000.07,0.0806,600,76.3284,102.48,65.74,7.9707,600,1.727986,1.8389,1.6164,0.031466,600,1.719249,1.8329,1.6090,0.036296,600,0.5863145,0.58746,0.58495,0.0006759,600,0.886156,0.8940,0.8785,0.004529,600,0.5851964,0.58689,0.58384,0.0008992,600,0.845729,0.8560,0.8362,0.005713,600,2.028789,2.0340,2.0266,0.001162,600,1.732251,1.8910,1.6315,0.036718,600,1.713916,1.8530,1.4435,0.040811,600,2.073206,2.0739,2.0719,0.000331,600,0.0477053,0.06405,0.04109,0.0049817,600,15.59,21,12,1.63,600,15.64,21,12,1.65,600,14.64,19,11,1.51,600,14.20,19,11,1.46,600,13.40,18,10,1.55,600,12.15,17,8,1.56,600,10.34,15,5,1.95,600,6.78,12,1,1.91,600,13.5419,13.66,13.44,21.00,25,19,28.76,347934
2026-07-07 06:30:00,12.682,17.8,9.4,1.522,600,12.690,17.0,9.4,1.527,600,12.144,15.6,9.5,1.506,600,11.914,16.3,8.7,1.446,600,11.466,15.6,8.7,1.338,600,10.443,14.8,7.2,1.416,600,8.978,13.3,4.9,1.446,600,6.197,10.3,3.5,1.302,600,211.3119,4.8335,600,209.5236,4.6230,600,210.8803,4.3001,600,209.8820,6.1041,600,87.3480,87.88,86.58,0.3099,600,83.1453,83.76,82.65,0.3548,600,28.80381,28.904,28.743,0.05017,600,28.78588,28.894,28.686,0.05827,600,989.5291,990.82,988.77,0.3128,600,1000.3383,1000.72,1000.07,0.0935,600,92.9811,106.29,85.24,5.6917,600,1.738797,1.8597,1.6600,0.032743,600,1.728426,1.8426,1.6493,0.031267,600,0.5880381,0.58904,0.58743,0.0005017,600,0.873480,0.8788,0.8658,0.003099,600,0.5878588,0.58894,0.58686,0.0005827,600,0.831453,0.8376,0.8265,0.003548,600,2.028691,2.0340,2.0256,0.001282,600,1.739147,1.8336,1.6613,0.029201,600,1.731361,1.8933,1.5724,0.041367,600,2.073009,2.0746,2.0719,0.000383,600,0.0581132,0.06643,0.05327,0.0035573,600,16.25,23,12,2.00,600,16.27,22,12,2.01,600,15.51,20,12,1.98,600,15.21,21,11,1.90,600,14.60,20,11,1.76,600,13.25,19,9,1.87,600,11.36,17,6,1.91,600,7.62,13,4,1.72,600,13.6715,13.84,13.58,20.74,25,18,28.96,348011
2026-07-07 06:40:00,12.725,16.3,8.7,1.370,600,12.725,16.3,8.7,1.322,600,12.087,15.6,8.0,1.241,600,11.830,14.8,7.9,1.163,600,11.346,14.1,8.7,0.984,600,10.036,13.3,4.9,1.244,600,8.480,13.3,5.7,1.438,600,5.853,10.3,2.7,1.354,600,209.8533,4.4021,600,208.0665,4.4096,600,209.3895,4.6472,600,208.3459,6.1633,600,86.4362,86.71,86.17,0.1209,600,82.6270,82.82,82.35,0.1031,600,28.91601,28.941,28.894,0.01039,600,28.92269,28.965,28.887,0.02381,600,989.5561,991.06,988.85,0.2398,600,1000.3839,1000.56,1000.07,0.0851,600,112.4336,125.90,101.62,7.1610,600,1.728916,1.8158,1.6207,0.029818,600,1.718583,1.7980,1.6415,0.029818,600,0.5891601,0.58941,0.58894,0.0001039,600,0.864362,0.8671,0.8617,0.001209,600,0.5892269,0.58965,0.58887,0.0002381,600,0.826270,0.8282,0.8235,0.001031,600,2.028801,2.0350,2.0259,0.000983,600,1.729029,1.8326,1.5996,0.031560,600,1.720933,1.8500,1.5210,0.041763,600,2.073196,2.0739,2.0719,0.000349,600,0.0702710,0.07869,0.06351,0.0044756,600,16.30,21,11,1.80,600,16.32,21,11,1.74,600,15.43,20,10,1.63,600,15.10,19,10,1.52,600,14.45,18,11,1.29,600,12.72,17,6,1.64,600,10.71,17,7,1.90,600,7.17,13,3,1.79,600,13.8373,14.01,13.69,20.53,23,18,29.00,348088
2026-07-07 06:50:00,13.948,17.1,9.4,1.469,600,13.952,17.8,9.4,1.451,600,13.521,17.1,9.5,1.390,600,13.386,17.1,7.9,1.564,600,12.903,16.3,7.2,1.644,600,11.911,16.3,6.5,1.746,600,10.174,14.8,4.2,1.856,600,7.119,12.5,1.2,1.728,600,208.3139,4.5223,600,206.6088,4.6365,600,207.9953,4.4833,600,206.9529,5.6714,600,86.1200,86.41,85.80,0.1551,600,82.1753,82.65,81.61,0.2592,600,28.98550,29.082,28.921,0.04260,600,29.03906,29.169,28.961,0.05938,600,989.6365,991.06,988.61,0.3297,600,1000.4701,1000.89,1000.07,0.1127,600,147.5340,221.13,118.00,33.4966,600,1.718512,1.8245,1.6392,0.030631,600,1.708743,1.8074,1.6133,0.031360,600,0.5898550,0.59082,0.58921,0.0004260,600,0.861200,0.8641,0.8580,0.001551,600,0.5903906,0.59169,0.58961,0.0005938,600,0.821753,0.8265,0.8161,0.002592,600,2.029131,2.0350,2.0249,0.001352,600,1.719584,1.8158,1.6298,0.030448,600,1.711543,1.8920,1.5794,0.038420,600,2.073549,2.0753,2.0719,0.000462,600,0.0922088,0.13820,0.07375,0.0209354,600,17.91,22,12,1.93,600,17.93,23,12,1.91,600,17.32,22,12,1.83,600,17.14,22,10,2.05,600,16.49,21,9,2.16,600,15.19,21,8,2.31,600,12.94,19,5,2.45,600,8.85,16,1,2.29,600,14.1431,14.52,13.92,20.01,22,18,29.13,348165
